Sample_ID,pH,Turbidity,Total_Hardness,Quality
1038,6.261527145188139,0.36672190859379905,592.2637927437048,Moderate
1039,8.622728298751449,3.3142557291174177,145.97416751887533,Moderate
1040,7.014813422324638,8.253621921669001,541.6851816043776,Unsafe
1041,9.179170287117746,3.1765040078524036,383.69391108350214,Unsafe
1042,6.167149340734697,3.880445334059783,145.68756973699197,Moderate
1043,6.8499081828518875,2.601319473643033,414.91968982079055,Moderate
1044,8.84516525240984,0.21546290727573003,586.1180447349074,Moderate
1045,8.870152917594549,0.5008766058895991,401.0234282723363,Moderate
1046,6.900027473892715,1.2625043527112703,409.0004680774733,Moderate
1047,6.522664893327258,5.9747138448507995,359.4604825965083,Moderate
1048,8.548750044776328,7.844063682169365,287.66393024106117,Unsafe
1049,9.366363080893267,6.947173400388366,225.8464671369198,Unsafe
1050,8.972392639468252,2.4007460973278443,221.33176445769232,Moderate
1051,8.631694457030289,0.4426548482604331,293.720039927603,Moderate
1052,7.004761875078488,0.36734051527727996,338.3400962957552,Safe
1053,8.182909301770403,2.1100912196095702,367.4526719228199,Moderate
1054,8.090880217682448,3.4724118622467874,247.6831047569494,Moderate
1055,5.825895590851768,4.802978852850687,78.99038441939145,Unsafe
1056,5.650264918175923,0.7171814470467577,459.61290239645723,Moderate
1057,6.1729463164339675,0.18993474366102003,404.8807045043324,Moderate
1058,8.103886980874178,0.8245170697999292,589.0030047582493,Safe
1059,7.885034300930808,0.7097370848010203,363.0766166502964,Safe
1060,9.183083398544301,7.29102402626108,420.4854075981823,Unsafe
1061,5.759597118153637,1.9609800738572156,370.1796415481081,Unsafe
1062,6.927081961397005,3.014877738359825,236.10232625886871,Moderate
1063,9.24209209103543,1.837393597536395,505.1856437420343,Unsafe
1064,9.37145826380542,0.8898363940883107,185.6610457646278,Moderate
1065,7.338459006931705,0.6285039000835678,360.72393420886027,Safe
1066,5.8525689735631685,8.46700426714522,202.84011929326581,Unsafe
1067,7.4927571966959166,2.762412456236699,535.34265524117,Moderate
1068,6.314044433327545,0.873361117841438,223.02319837773658,Moderate
1069,7.548354306794655,6.761154875353727,267.8299625895067,Moderate
1070,6.296627590388268,2.5422100059666772,327.8135556592035,Moderate
1071,9.453482266886285,0.4652775312759233,136.29644328036608,Moderate
1072,9.290260505296171,2.0731488017110906,567.7034108987389,Unsafe
1073,9.026541396701642,4.09861047917207,113.10807708600555,Unsafe
1074,6.004550632064609,2.0754461799160264,67.86762817959072,Moderate
1075,7.881107364416218,0.5391937941273144,353.4283822935539,Safe
1076,8.864384682464406,6.6014937124837125,155.18317099186675,Moderate
1077,7.9617156601317065,0.4057144241809477,427.35013466891775,Safe
1078,9.295161990767673,4.245863756606727,88.80253504044202,Unsafe
1079,9.236131964522556,3.6317996448183694,582.9194184458602,Unsafe
1080,8.355831791459085,3.068527568042552,119.78005543470131,Moderate
1081,7.86997391670562,0.48249306052766294,320.231737551672,Safe
1082,9.302014246356539,2.6974881042145387,214.40938255408327,Unsafe
1083,7.143265582269711,0.21769979885723245,64.21143472100616,Safe
1084,6.387117967734186,1.8047009291555178,55.483079103985176,Moderate
1085,5.839064617705333,9.57569410202448,425.7465597819,Unsafe
1086,5.709331429202651,4.382043243362242,178.0960112572149,Unsafe
1087,8.881319902754907,0.7271628097401385,166.48898243482648,Moderate
1088,8.670159070485347,0.18690729645011817,509.3842330873761,Moderate
1089,6.961467366202611,9.508156147431801,55.003999704426796,Unsafe
1090,5.8016487039711535,3.6772616654540067,383.83521395084597,Unsafe
1091,6.253999411182244,4.869312445413879,97.3638607785056,Unsafe
1092,7.736546625851874,0.5027834418466806,337.00698141785415,Safe
1093,7.842617341715197,0.008495578607209509,79.11476456285004,Safe
1094,8.519730159140202,0.9551751604781324,367.3148678396618,Moderate
1095,6.11936557858982,0.35619394346137945,281.137280994148,Moderate
1096,7.748443530492918,0.005864727887161303,438.74197791577785,Safe
1097,9.18015265643621,7.844607029223582,568.0480729932311,Unsafe
1098,8.458252992445072,3.676616622139403,77.03161468984737,Moderate
1099,6.264248557385432,0.7905136075336477,519.9197323291241,Moderate
1100,8.495996069619828,6.259991108220358,369.8738608173654,Moderate
1101,7.633920834979131,2.464113062986061,114.21134652283754,Safe
1102,6.016260499316251,6.541760608380994,470.2525726183836,Unsafe
1103,6.491249771627627,0.036340748316242455,254.1990062779666,Moderate
1104,7.5067966640257,1.4529248930365015,347.45488518434684,Moderate
1105,8.773442565580867,4.231325807306489,434.7403287214145,Unsafe
1106,7.1480709558066255,3.6630609610614693,235.89932956566952,Moderate
1107,9.127466309359344,1.3416099371634953,486.7740089527498,Unsafe
1108,7.4783882110550355,7.052993486191333,542.9411940593684,Unsafe
1109,8.242851075298724,0.8589805471222202,148.08233183551897,Safe
1110,6.457479345368185,0.4179685080138871,212.8972210574492,Moderate
1111,7.789135258168004,8.73226064428557,466.23407259631836,Unsafe
1112,6.828002808470717,0.7444421678375537,494.23630297423136,Safe
1113,6.485392988969208,1.5268381408254204,189.26063985348716,Moderate
1114,7.721183301312726,6.165937772108082,220.15270914400708,Moderate
1115,8.276526615904947,2.490628519576589,90.00494397745808,Safe
1116,8.660525494904434,3.708151259528041,457.485763697092,Unsafe
1117,8.147441248860023,4.235434156134261,459.9687565278467,Moderate
1118,7.01582363925003,9.089817471745768,349.79587707293956,Unsafe
1119,8.145864821294607,1.3941874056517696,503.0594540517648,Moderate
1120,8.92811611332231,0.4151071768549326,210.1580502481433,Moderate
1121,8.589070227350023,4.310324869922809,99.30872717962345,Moderate
1122,6.849436313429118,4.846174891524438,172.9814015780191,Moderate
1123,9.23382042099941,7.815821942269775,52.10665977517742,Unsafe
1124,6.4524993730159945,1.6843438674286482,524.0141028121565,Unsafe
1125,7.4084392707757045,5.370374536052239,274.34183022910474,Moderate
1126,6.649610135381931,0.5578791835778856,297.2708441061443,Safe
1127,8.84745368890637,0.5723151856300766,137.8622031286693,Safe
1128,6.156254353061341,9.52878395318224,177.75930975304897,Unsafe
1129,9.025190182456367,1.4513621780675376,140.60199284458395,Moderate
1130,7.21932503005201,7.267081153121341,80.10974024277732,Unsafe
1131,6.920061064544987,3.012534218993279,531.1108904189362,Unsafe
1132,9.254877207911452,7.752726503099978,216.9271500313737,Unsafe
1133,7.093915048436857,6.427898081193182,222.06454540311748,Moderate
1134,5.892178152443759,0.5268171660504134,305.3926374351779,Moderate
1135,7.233003729236112,0.7996918620027912,224.05783123382423,Safe
1136,8.595980349176036,1.0512865980424233,121.98462620446678,Moderate
1137,6.442263738378005,4.438011902499592,336.17799440526215,Unsafe
1138,9.400978141135834,0.9657704438842871,167.44561283617327,Moderate
1139,8.204372136658307,4.726177628426081,555.1868417437167,Moderate
1140,9.11645464191802,0.15652921341574122,582.4121946251563,Unsafe
1141,9.158997314910641,5.427042414041327,156.49309538750344,Unsafe
1142,7.165139714177419,0.448851365652003,562.3197128054094,Safe
1143,9.133640429074278,1.0776049824728617,201.35461647541163,Unsafe
1144,9.138346780215109,9.545027944178514,92.74183011544902,Unsafe
1145,7.62944093944526,2.5713563059256095,576.8886442868899,Moderate
1146,7.512290401086436,6.701114972256285,289.07298157405864,Moderate
1147,6.271358435768983,4.075056722884641,163.23802092162964,Moderate
1148,6.786745474805238,0.4654869724396994,247.02047268369003,Safe
1149,6.097597553815089,9.503800812253662,260.9620650540106,Unsafe
1150,7.466951772075958,0.8962362491461331,281.9758330648692,Safe
1151,6.418865134732927,0.19957161589593875,78.7909481372222,Safe
1152,6.423917242112255,0.8019139528361265,587.81953142598,Moderate
1153,6.30225863835228,0.21535928285460848,550.9588248443646,Moderate
1154,7.961391362514297,0.41194654861226365,361.23873280596746,Moderate
1155,7.962210492772717,2.6121550316285287,400.97694638394813,Moderate
1156,6.782252897443698,5.643772186840278,311.34397631244553,Unsafe
1157,6.76903669742747,6.55017012006225,526.9336830506171,Moderate
1158,8.192032665154708,0.046964422407667294,175.76891326153185,Safe
1159,9.029980420272546,0.020121721853074037,53.90309287218795,Moderate
1160,8.77759292386597,3.1630625252021716,575.7890323543397,Unsafe
1161,7.625359812946437,0.3997195509744276,119.55533497196413,Safe
1162,8.870218005860725,0.36218160279415157,380.9276347412558,Moderate
1163,5.742732275802729,3.186459758654684,505.35872499992183,Unsafe
1164,8.584972296132712,7.683037546318872,509.2262262786643,Unsafe
1165,8.870138033407207,0.3032081937596749,67.08747163445098,Safe
1166,9.287611597842067,5.416895268843797,368.8554132168746,Unsafe
1167,8.168147428501415,0.9115768872630525,152.72489052712115,Safe
1168,8.82498322035977,2.4025707658285875,50.132552576824004,Moderate
1169,6.4649773441521114,0.20823180860821444,155.33672712758147,Moderate
1170,7.5170538431721265,0.8656450363727319,461.2085035107378,Safe
1171,7.702762178779178,4.838368590436936,321.33787342880925,Moderate
1172,5.660276345393067,2.53392449030017,206.35855900250263,Unsafe
1173,7.843113083724191,0.5867679078445912,296.7479253897538,Safe
1174,7.650768514363886,4.135887402022358,132.83602418768552,Moderate
1175,9.230592402169915,0.38305880642100354,317.8953993779679,Moderate
1176,9.013009870929386,4.719481929175516,115.86073367529254,Unsafe
1177,8.71062497660888,9.55412110165198,336.1267690066995,Unsafe
1178,8.208375139134578,0.7785158800616635,323.6613458637992,Safe
1179,6.119370726480909,2.460190266770406,90.93563014118362,Moderate
1180,7.514767044949778,3.2959007001269676,456.0625307630692,Moderate
1181,6.842436976963605,2.7310683268327747,60.09711119957318,Safe
1182,8.115976885680993,0.6185851490721154,557.7730608418757,Safe
1183,8.257117284903348,7.962414969507982,74.01351079215469,Unsafe
1184,6.446532525880036,6.0069955139694375,387.3710155871941,Unsafe
1185,6.546685466550025,6.223725398184636,278.7525098636302,Moderate
1186,8.381333476663972,2.6321618464112664,549.4460278829199,Moderate
1187,8.717497656550803,7.859487612294769,117.36477926766348,Unsafe
1188,7.636144452818627,0.8794626935118923,202.97900224690096,Safe
1189,6.79802659667579,2.130669442164636,139.20085482433257,Safe
1190,7.4457695485674975,4.467420852108264,119.45590992151293,Moderate
1191,9.283105988985389,6.3240816088915945,445.9777466532137,Unsafe
1192,8.515254851913475,2.7721599065406433,107.17765675181427,Moderate
1193,9.349461265818114,2.0813943619823374,303.9935648591103,Unsafe
1194,6.757736423245621,3.919556470814391,434.6221066354171,Moderate
1195,8.344487268061144,0.05196609813118025,182.97047911382487,Safe
1196,7.432056451375802,0.8868315394689592,311.83118618308396,Safe
1197,9.466744561570943,0.770437802792337,275.2585099943801,Moderate
1198,8.620336094939859,1.9124015116095405,258.958360029108,Moderate
1199,7.507742323123443,3.2395621273831416,147.0265507353374,Moderate
1200,8.750931617218718,8.83078550791389,571.0187945803292,Unsafe
1201,6.976070929644691,5.563046146746103,150.9687950453303,Moderate
1202,6.511063439804657,2.532657874236503,143.9225430018353,Safe
1203,6.568839581944296,1.5898156697045396,443.0862740102417,Moderate
1204,9.25081846151747,0.9122545611011557,216.25218527304668,Moderate
1205,9.080340691065258,5.550088605637718,282.8469150429323,Unsafe
1206,5.537241163049415,0.4423937407481936,310.3892134767268,Unsafe
1207,7.952681442972468,7.1702443423909035,548.0701756652227,Unsafe
1208,5.979039865728788,2.1380478389697766,524.5239276025741,Unsafe
1209,6.151610617909576,0.8124136576239005,547.1741858544391,Moderate
1210,6.782651018945729,1.2020298833291285,294.46398788778504,Moderate
1211,6.525169501476871,5.0020077201266995,93.58728337146084,Moderate
1212,6.265958459632477,0.3862363952990896,580.1538066402536,Moderate
1213,8.066318724973577,0.02343295536738821,102.00598962591353,Safe
1214,8.53353908635967,0.6060138319360813,392.4021679172126,Moderate
1215,6.331295365835343,6.417535951354697,513.3552587595664,Unsafe
1216,8.389494030531194,0.07799386640940908,588.0460049412108,Safe
1217,6.134080936109638,0.487467835463974,286.674035423315,Moderate
1218,6.598820131228575,9.568637470032296,213.6638940424485,Unsafe
1219,8.65716261870842,0.03121356033874756,249.42076692707238,Moderate
1220,5.7656214138419895,0.9893495140420392,571.9039200037932,Moderate
1221,6.483998961227181,0.5320868239380113,156.58402151284517,Safe
1222,6.358259280371399,0.7381507548416897,523.8937225461882,Moderate
1223,9.268741817958555,0.5184929749422404,197.67504190862246,Moderate
1224,8.116943119781272,4.77616511312371,319.1275111113168,Moderate
1225,7.550304863696846,2.8198031073679988,567.3519995523626,Moderate
1226,6.817285109930017,0.042200468581298445,468.2555334518367,Safe
1227,9.439716433765966,1.7884241552946087,299.61561009380137,Unsafe
1228,7.662443977298916,2.9205397585534927,368.521392219277,Moderate
1229,6.256310615113396,0.9009077302669907,382.2956659949255,Moderate
1230,5.983842648953969,3.1092435825695732,99.07219243148123,Unsafe
1231,7.223932251389034,4.948400343696466,228.9800543754343,Moderate
1232,5.878955659117377,2.145036141532733,63.58351372736121,Moderate
1233,8.741036522069148,0.5365781900286203,542.2686223693903,Moderate
1234,8.244096895743564,1.2624030597801181,272.4857384520293,Moderate
1235,6.954445796760256,0.2168142759291083,378.4141410085268,Safe
1236,7.196740222983905,2.0165891205112576,348.87321870904526,Moderate
1237,6.719043651189303,0.18180846566694975,429.5414448038388,Safe
1238,7.0615057841878155,0.41577480098965147,220.29749550156518,Safe
1239,8.154937442775754,0.665784401468871,165.70464484140967,Safe
1240,5.59218835362643,0.8967465499077446,120.07443943248595,Moderate
1241,8.05705153272545,0.07514295317758657,439.37130468565397,Safe
1242,7.7296989786805685,3.6033118019573123,290.43145777476906,Moderate
1243,6.571494331269763,4.48533436936113,272.5882308810436,Moderate
1244,6.400828400864807,6.836388506403546,252.56250721064023,Unsafe
1245,6.9937783645817415,4.346480841470632,233.7786623111242,Moderate
1246,8.771616707329757,0.038363861355701134,323.4420043947271,Moderate
1247,8.169662122135325,0.01276542651789736,126.0350610987314,Safe
1248,7.257861497433769,0.49632277128437885,578.7796678156153,Safe
1249,7.897110071294367,0.807477935651909,363.21531347512547,Safe
1250,8.944454080245702,0.07833821776200667,417.8142899473975,Moderate
1251,7.671512529443221,1.5003556393456141,570.508259347104,Moderate
1252,7.159991033483017,9.652243002725156,597.5159859032709,Unsafe
1253,5.590274332809509,0.11285814471276223,181.5660984188203,Moderate
1254,8.647903197524803,2.4775305903303404,450.7383362360273,Moderate
1255,6.9193828937226325,3.3415016911638253,192.69704408744195,Moderate
1256,5.838595014338516,7.500989677613926,435.7113381486113,Unsafe
1257,8.656162416808188,0.3509756239260914,83.66916197896461,Safe
1258,7.863664371308907,1.6673188198010513,188.92230367659832,Safe
1259,8.818575221411713,4.782694148203218,305.6701294472989,Unsafe
1260,8.022354789234175,1.7545289856962993,495.8321165430886,Moderate
1261,8.442082823174324,1.4535483822102901,541.7547448583875,Moderate
1262,9.17948373652217,0.05515659060178546,348.2649865915935,Moderate
1263,6.09240319450851,1.0334188166885543,442.9131591205108,Moderate
1264,9.166572410775665,0.7054966519346239,116.08759230459206,Moderate
1265,7.638218179024157,2.66979313558585,90.79690757687172,Safe
1266,6.268065003871795,0.8399982232439429,594.6223940382906,Moderate
1267,6.337626855799734,4.989691756214217,147.17527279696787,Moderate
1268,7.8209141287965664,0.9040349864545593,393.6374692952989,Safe
1269,6.845801407270041,5.894205342538997,268.45278747442086,Unsafe
1270,6.481117219897469,8.722096269066629,290.91851118370573,Unsafe
1271,8.94413359988896,1.628942660376934,407.83358778865687,Moderate
1272,9.05874965028666,4.6047104928694225,381.77217461188,Unsafe
1273,6.802324530076046,0.9835972997387742,392.82293856748163,Safe
1274,5.725333111196959,0.023884191319142767,194.48132043400284,Moderate
1275,6.158870987771923,0.6891433569803377,375.49434921482924,Moderate
1276,5.788917393089911,1.2929824164295605,464.3221125335914,Unsafe
1277,8.365301373904112,0.6693854236698692,391.80543246123153,Safe
1278,8.611510822147508,2.4300533137089477,431.0406592464498,Moderate
1279,8.98387039945017,7.80677912094669,340.2966595625914,Unsafe
1280,7.570519313591869,0.5778770814409091,79.38903131505944,Safe
1281,9.250201349629354,0.5298756255182061,472.4491581302666,Moderate
1282,8.488898580354348,0.311703321492812,534.6078315961113,Safe
1283,6.526646759583658,0.5929847477554939,429.2438148979783,Safe
1284,6.875918545265481,4.986733111738719,245.4093037706253,Moderate
1285,5.696643316620193,3.2167250217951953,512.4317895665131,Unsafe
1286,5.633706132372886,0.3667520764259401,574.7724028640899,Moderate
1287,6.393021604277443,2.703572620146727,561.9580752966941,Moderate
1288,5.521395954776891,0.7482388061809001,283.51493395227556,Unsafe
1289,9.234715624531741,0.5423865601904387,495.57704991000367,Moderate
1290,5.8502982519449525,4.658465818060765,93.2842171891302,Unsafe
1291,7.915020575350452,3.943814242060712,379.68679811519195,Moderate
1292,6.185093642664958,0.7416378186176209,428.46471256349264,Moderate
1293,6.012752291241847,0.4253564962699836,534.9445185174679,Moderate
1294,9.06728084562645,0.19644131522278585,442.32695122569976,Moderate
1295,8.137692987399666,0.624700669406608,445.46255123848056,Safe
1296,7.515555187165094,0.7087656323456546,64.15832536096892,Safe
1297,6.864191491322494,4.589193982998954,66.95354028465364,Moderate
1298,9.01681735034153,0.013010213425872719,558.3201391634631,Moderate
1299,5.597563972440387,0.5814248948690871,408.7452032690736,Moderate
1300,8.40852478752771,0.0007168587065797816,194.91039513161653,Safe
1301,5.651280546208142,0.12305212359032491,108.84519364604282,Moderate
1302,8.377839870679887,0.8545686640326409,81.08362993821653,Safe
1303,5.913579746520166,0.43150811984764237,567.2955156066212,Moderate
1304,9.123775871705059,0.566806105010466,450.16862717421924,Moderate
1305,7.306555982075352,4.776379143721458,102.28109525791044,Moderate
1306,6.3018761910654355,0.4134657667101601,300.61345185420055,Moderate
1307,7.922796961839502,2.532277478906027,291.7292792461535,Moderate
1308,5.7689625362081465,8.072705091106577,321.7064188296181,Unsafe
1309,5.973846820377927,2.2128781868743648,212.6640590411812,Unsafe
1310,7.4826156835329884,0.4211189044340816,158.1787070271672,Safe
1311,5.721329548653385,0.19813074182357704,585.2295912847998,Moderate
1312,6.274868203105191,5.042257480312303,67.5969530793786,Moderate
1313,9.260719338916966,3.1420876643438542,262.8775065641878,Unsafe
1314,8.088889133591422,1.2161905093989063,538.2997021847004,Moderate
1315,5.9186425356315855,0.8226479271938894,270.08540007596946,Moderate
1316,6.101981992290343,4.206570359325469,516.8221719047228,Unsafe
1317,8.324232458552123,2.0307825927567187,171.63118556088136,Safe
1318,6.576479010552042,0.8031330889362459,487.83768896831555,Safe
1319,7.079101267086731,4.5226023098583115,77.11481432504347,Moderate
1320,5.509389895469813,0.2447998730017259,276.0283344197468,Moderate
1321,8.091348154432906,5.397940736860212,193.36651040915595,Moderate
1322,8.913385990434895,5.84416803326285,473.0878075828727,Unsafe
1323,7.886891960424869,2.0500344170661764,371.89348153041556,Moderate
1324,6.937355962063149,8.205030286603506,140.15614412581968,Unsafe
1325,7.025635239612494,8.64435254744298,203.3795594435307,Unsafe
1326,9.30084482346172,5.28566359671665,341.39498138852974,Unsafe
1327,8.177393403051184,5.192957809690669,223.21327510241287,Moderate
1328,6.015915631708661,0.46846123708708653,68.0399308522928,Safe
1329,7.181341556781996,0.8951000290662443,548.2171644996181,Moderate
1330,7.564991292800242,4.686906677806645,440.0493870869226,Moderate
1331,6.30135928438577,0.21100669170752606,480.1010040766678,Moderate
1332,8.635810072391363,4.16875975310098,175.6342187696311,Moderate
1333,6.59604712154219,0.31484115540873536,300.4308123947312,Safe
1334,9.13375019148906,0.10448031675395808,557.41482269819,Moderate
1335,7.773888808627278,4.026154333981227,71.84116416473597,Moderate
1336,8.857632150437087,3.546771657431767,474.7321517413021,Unsafe
1337,7.392852747537595,2.8253036952895942,512.9947899658504,Moderate
1338,8.705408233080995,7.030410662798855,175.1978947006658,Unsafe
1339,7.597745383430997,0.8060967479607475,110.10369495248796,Safe
1340,8.677536900371425,0.09896862340870682,585.1749422327886,Moderate
1341,9.41893733909544,1.1639128889995618,105.41406417776696,Moderate
1342,8.33009127591217,0.031174909111921223,146.6197638827215,Safe
1343,9.341065433968266,0.693169360253846,178.96620373074347,Moderate
1344,7.422592113249635,6.285592519993473,143.3671740139247,Moderate
1345,9.36261269906565,0.014856122507503788,363.86551843943397,Moderate
1346,7.242356632050836,8.429381375432323,187.47743968172256,Unsafe
1347,7.938114039016254,0.5851947853928539,128.01441868934185,Safe
1348,6.355204842650931,8.303636965545758,451.3231275059827,Unsafe
1349,5.708183355024525,4.450700651782903,586.8430828598854,Unsafe
1350,7.629217455392665,0.9053218283760898,371.61624458551756,Safe
1351,8.764911407451201,5.237078180700425,382.40939549554446,Unsafe
1352,6.294171435472807,3.9692409821348975,217.86799157087253,Unsafe
1353,9.394970328153974,2.632950077385195,183.20089507657224,Moderate
1354,6.186839955894753,0.5298338889620703,410.21760751202686,Moderate
1355,6.633186111990809,9.66807688917547,178.48496761993027,Unsafe
1356,8.613487618181965,4.883618845799478,84.94464733315522,Moderate
1357,7.084989387265624,0.9638176611881805,436.94058709984176,Moderate
1358,8.079424173718907,0.3739387136037746,556.5882174647697,Safe
1359,6.783741753277761,0.2522528338551704,568.6613903051549,Safe
1360,8.680291524724655,0.18125025555155194,480.8095508413765,Moderate
1361,9.351139231922929,0.12665587284719393,249.75401804392376,Moderate
1362,5.709074670246386,5.973969013219634,491.40841148339535,Unsafe
1363,7.445566512355575,0.29845066114776053,451.78305971447963,Safe
1364,5.661300958883803,0.09476847103459396,597.6913022789553,Moderate
1365,6.655239879816358,1.9639850319836718,250.64995296932128,Moderate
1366,8.993565831636877,0.39499027054903246,224.1763958093093,Moderate
1367,8.209215837192565,0.2895827046707271,274.07289938624183,Safe
1368,9.24779701563478,0.3772519857156954,82.19513004402756,Moderate
1369,6.721653994171005,0.15766102679690797,356.79556915448893,Safe
1370,7.017845522373859,0.5065499999085472,453.37101713419815,Safe
1371,8.98510795248463,0.19258163245852788,353.2245648645478,Moderate
1372,6.938172578080014,0.1258023363460513,298.5279745587528,Safe
1373,8.687790016062584,1.3876693082679794,485.98687317941324,Moderate
1374,8.016470314537067,0.15265816454078374,276.4612171746337,Safe
1375,6.831800987849493,7.954359614871293,488.7913047147342,Unsafe
1376,9.185830944866122,0.97850596693269,522.919969684317,Moderate
1377,6.507258808036527,0.9810294891150761,150.90183661737578,Safe
1378,8.533614692136812,4.267511943575132,250.80165612749323,Unsafe
1379,7.945979410876797,0.6960314069891137,373.9148124094013,Safe
1380,7.582621414936446,0.7422010091211325,64.54579642871711,Safe
1381,6.842228806786629,4.494222304908355,516.0132100445217,Moderate
1382,7.265097347000275,7.5519636067435325,431.26524822037726,Unsafe
1383,5.783664765754278,4.0852925728674006,404.4327432963991,Unsafe
1384,5.613349801533539,4.153100832683318,168.17003353374895,Unsafe
1385,5.661320644206052,0.20113654259037728,329.69639032373937,Moderate
1386,7.407015502033312,0.27067460596528936,214.26968656315233,Safe
1387,8.967764171322049,0.7467433077981598,432.92178986669984,Moderate
1388,6.324295119748701,0.4412296690917168,546.7036288771203,Moderate
1389,8.956922409046228,8.097225369090767,287.49280543225166,Unsafe
1390,8.6432339369774,4.763863151371176,481.789523859932,Unsafe
1391,8.786310767043352,7.338791154787898,464.14240617155184,Unsafe
1392,8.744650415516528,8.233105668287777,77.10050947052432,Unsafe
1393,8.909755542567492,0.5484009367419117,341.97246885866167,Moderate
1394,5.706742719644527,0.15853615849992353,299.35383308228654,Moderate
1395,7.568483552453322,2.789329706664751,112.20485668310235,Safe
1396,6.125325753571355,2.5875575723561584,263.47319455123716,Moderate
1397,6.1830411338015425,3.302004073876236,143.87258941622852,Moderate
1398,8.151625009378263,7.457571129159133,233.2829573029002,Unsafe
1399,7.880185379695044,5.448158866523089,443.61445863977127,Moderate
1400,8.652639152542825,7.249563905427527,576.2596171486847,Unsafe
1401,7.496144691616325,3.33333163995407,165.10826884156592,Moderate
1402,5.514878643272237,0.24150622685606127,589.3565207602272,Moderate
1403,6.90108948267731,1.5340622054112782,363.8757462895882,Moderate
1404,8.542819224175581,0.14986279888655163,56.33930772914189,Safe
1405,6.021362894276288,0.30926811149969535,121.6781706862805,Safe
1406,6.296329251311831,9.312170650705784,185.71108136705948,Unsafe
1407,7.300381074363438,0.02213445102949707,163.76041083913466,Safe
1408,8.116092310635041,1.718637156119648,522.2696302112229,Moderate
1409,5.969903595505972,3.694067147269036,292.85100888390673,Unsafe
1410,9.279939142223373,6.909900227314729,231.48619240965206,Unsafe
1411,9.3487436379672,9.017708884132139,188.9646511942053,Unsafe
1412,7.247108677293278,0.5201807365667597,205.06528638796715,Safe
1413,7.274398805272749,0.17110247841340187,407.55084812696225,Safe
1414,8.114625905622482,6.2396622490290365,562.6736534690557,Moderate
1415,8.382345677482549,0.76576332104754,149.66992398748948,Safe
1416,8.74121319649333,0.13503813668054743,587.896383056029,Moderate
1417,9.477151943044236,0.5556171546824029,220.12832339702263,Moderate
1418,6.6225423195060635,0.9722297092163575,377.9004681713073,Safe
1419,9.16377201581621,1.7421039010308768,428.4167854235897,Unsafe
1420,6.777267520085497,4.823675199848177,515.4066263849054,Moderate
1421,7.309293910537184,1.6270517903971786,62.37738008577756,Safe
1422,7.276452020701626,8.175784944319675,59.91760540387651,Unsafe
1423,7.728190344768937,0.7873488484097071,538.1596894989052,Moderate
1424,7.383049569550412,8.370960583075004,412.5355495300739,Unsafe
1425,7.092219362715751,0.513633383928651,102.62956383190064,Safe
1426,9.15833774088699,0.09103631494544173,423.75351011497617,Moderate
1427,5.768374930519515,0.5937057829514346,543.5804775429956,Moderate
1428,8.124584367389769,7.71016672548601,544.9502488450695,Unsafe
1429,7.2926434934760085,0.27441263163568175,197.7187823831316,Safe
1430,8.944251745918878,0.06986192068466168,83.84866877416027,Safe
1431,6.579894547421848,4.540061298189034,308.6782263654635,Unsafe
1432,8.994301223038937,8.353736002358866,55.246424714049716,Unsafe
1433,7.111560124200194,3.9612521233758056,241.2735536824408,Moderate
1434,7.582082134566058,8.57076573196087,135.07666650167363,Unsafe
1435,7.306188091269698,3.7498592161989124,532.6190829523184,Moderate
1436,7.17252639917449,0.91101569997922,572.7088633151512,Safe
1437,9.333310745925548,5.805500116282111,148.9997891358778,Unsafe
1438,7.510190426888093,0.848417726430511,524.2842040418524,Moderate
1439,6.633844597056317,0.6867557202819089,275.0872655819685,Safe
1440,6.656772607863479,4.201456753821381,382.3427337928089,Moderate
1441,8.808632593710493,2.1017867191620363,297.0315115027169,Moderate
1442,7.260483083939745,0.09113733908970723,277.0170761525664,Safe
1443,6.411113366471206,2.485853357337886,161.94453736499267,Moderate
1444,6.123006491462119,0.8804219028736048,323.88696642306627,Moderate
1445,7.716678886444001,0.5588408709546665,495.901755876727,Safe
1446,9.288682467373576,0.13593274736732064,229.02683596937447,Moderate
1447,6.074750500736851,0.7099330734342463,494.486376963317,Moderate
1448,6.20477762465699,0.606216642220766,97.8167583807398,Safe
1449,6.391800034231014,0.1880585664790756,56.638464415339875,Safe
1450,7.575749457059027,4.851481976007239,365.3708942437371,Moderate
1451,9.211602519448109,0.8283781456016462,327.4315718433672,Moderate
1452,8.47619780491431,8.617903502199905,209.2238258158458,Unsafe
1453,8.156502957133402,4.556477422909771,430.32805019747695,Moderate
1454,9.033398804088415,0.4957170100782755,263.6921314033231,Moderate
1455,8.962908948427174,0.7244223402693151,206.25728207508814,Moderate
1456,6.204357151775415,0.7433329135656567,590.142558249597,Moderate
1457,7.064368976592882,1.359303010288336,280.3174447654602,Moderate
1458,7.227374769248119,0.05393258284087121,107.11166236101016,Safe
1459,5.994289962397962,0.10102824649125852,145.46467928329184,Moderate
1460,9.331341217794012,0.8546174631518354,320.53177770345303,Moderate
1461,5.578442129897015,0.6713680088967957,492.2600853336224,Moderate
1462,8.667844057866862,0.12718118921688693,194.7853961567994,Safe
1463,7.7249455761030905,5.631850709735025,176.85125211784515,Moderate
1464,8.591495745527412,0.3389699261728214,412.3704723247632,Moderate
